,tree,expresion,y_predict,mse,isValida
66,"
sin______________
                 \
            ______/_
           /        \
        __-_        log__
       /    \            \
      -     log           /
     / \       \         / \
    X   X       X       X   1
",sin((((X-X)-sin(X))/log((X/1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0179, 0.0851, 0.1936, 0.3529, 0.5733, 0.8421, 0.9955, 0.1377, 0.6669, 0]",0.9219,True
67,"
sin__________
             \
       _______*______
      /              \
    cos_           ___/_
        \         /     \
        cos     cos     sin
           \       \       \
            1       X       X
",sin((tan(cos(1))*(cos(X)/sin(X)))),"[-0.3757, -0.4628, -0.5605, -0.6709, -0.7942, -0.9208, -0.9999, -0.7926, 0.5857, 0.9246, -0.9246, -0.5857, 0.7926, 0.9999, 0.9208, 0.7942, 0.6709, 0.5605, 0.4628, 0.3757]",0.9253,True
68,"
                         _______________-_
                        /                 \
            ___________*______            sin______
           /                  \                    \
   _______**_                __**_               ___**_
  /          \              /     \             /      \
sin__        sin_          +      tan         log      sin
     \           \        / \        \           \        \
      +          log     1   1        1           X        1
     / \            \
    X   1            X
",(((sin((X+1))**sin(log(X)))*((1/1)**tan(1)))-sin((log(X)**sin(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0]",1.0399,True
69,"
sin_
    \
    cos_
        \
        tan_
            \
            cos__
                 \
                  **
                 /  \
                X    1
",sin(cos(tan(cos((X**1))))),"[0.7348, 0.6817, 0.6134, 0.5292, 0.431, 0.3242, 0.2182, 0.1247, 0.0551, 0.0181, 0.0181, 0.0551, 0.1247, 0.2182, 0.3242, 0.431, 0.5292, 0.6134, 0.6817, 0.7348]",1.0583,True
70,"
sin______________________________
                                 \
                            ______+______
                           /             \
                __________*__           __+__
               /             \         /     \
       _______+_              +       -       -
      /         \            / \     / \     / \
    tan_        tan__       X   X   X   X   1   1
        \            \
        sin           -
           \         / \
            X       X   X
",sin((((tan(sin(X))+tan((X-X)))*(X+X))+((X-X)+(1-1)))),"[0.7856, 0.9801, 0.9773, 0.8426, 0.6483, 0.4483, 0.2739, 0.1396, 0.05, 0.0055, 0.0055, 0.05, 0.1396, 0.2739, 0.4483, 0.6483, 0.8426, 0.9773, 0.9801, 0.7856]",1.0981,True
71,"
cos__________
             \
       _______-_
      /         \
    sin__       sin_
         \          \
          -         log
         / \           \
        X   X           X
",cos((sin((X-X))**sin(log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5403]",1.1424,True
72,"
   _______________+___________________
  /                                   \
sin______              ________________-_
         \            /                  \
       ___*_        log______            log__
      /     \                \                \
    tan     log             __**__             /
       \       \           /      \           / \
        1       1         *        -         1   X
                         / \      / \
                        1   1    1   1
",(sin((tan(1)*log(1)))+(tan(((1*1)**(1-1)))-log((1/X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.387, -0.2884, 0.2224, 0.5589, 0.8102, 1.0109, 1.1779, 1.321, 1.4462, 1.5574]",1.1793,True
73,"
                __________**__________________________
               /                                      \
        ______+_                         ______________**_
       /        \                       /                 \
   ___/__       sin__           _______/______            sin_
  /      \           \         /              \               \
tan       *           +      cos__           __*__            sin
   \     / \         / \          \         /     \              \
    X   1   1       1   1          -       /       *              1
                                  / \     / \     / \
                                 X   X   1   1   1   1
",(((tan(X)/(1*1))*sin((1+1)))**((cos((X-X))/((1/1)*(1*1)))**sin(sin(1)))),"[-1.4161, -1.1336, -0.9167, -0.7417, -0.5944, -0.4661, -0.351, -0.245, -0.1448, -0.0479, 0.0479, 0.1448, 0.245, 0.351, 0.4661, 0.5944, 0.7417, 0.9167, 1.1336, 1.4161]",1.2199,True
74,"
                __________**__________________________
               /                                      \
        ______*_                         ______________**_
       /        \                       /                 \
   ___/__       sin__           _______/______            sin_
  /      \           \         /              \               \
tan       *           +      cos__           __*__            sin
   \     / \         / \          \         /     \              \
    X   1   1       1   1          -       /       *              1
                                  / \     / \     / \
                                 X   X   1   1   1   1
",(((tan(X)/(1*1))*sin((1+1)))**((cos((X-X))/((1/1)*(1*1)))**sin(sin(1)))),"[-1.4161, -1.1336, -0.9167, -0.7417, -0.5944, -0.4661, -0.351, -0.245, -0.1448, -0.0479, 0.0479, 0.1448, 0.245, 0.351, 0.4661, 0.5944, 0.7417, 0.9167, 1.1336, 1.4161]",1.2199,True
75,"
                __________**__________________________
               /                                      \
        ______*_                         ______________**_
       /        \                       /                 \
   ___/__       sin__           _______/______            sin_
  /      \           \         /              \               \
tan       *           +      cos__           __*__            sin
   \     / \         / \          \         /     \              \
    X   1   1       1   1          /       /       *              1
                                  / \     / \     / \
                                 X   X   1   1   1   1
",(((tan(X)/(1*1))*sin((1+1)))**((cos((X-X))/((1/1)*(1*1)))**sin(sin(1)))),"[-1.4161, -1.1336, -0.9167, -0.7417, -0.5944, -0.4661, -0.351, -0.245, -0.1448, -0.0479, 0.0479, 0.1448, 0.245, 0.351, 0.4661, 0.5944, 0.7417, 0.9167, 1.1336, 1.4161]",1.2199,True
76,"
cos__________
             \
       _______+_
      /         \
    tan_        sin__
        \            \
        log           *
           \         / \
            X       X   1
",cos((log(log(X))+sin((X*1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.2899,True
77,"
sin_______________
                  \
             ______+______
            /             \
        ___*__           __+__
       /      \         /     \
      **       /       -       -
     /  \     / \     / \     / \
    1    X   1   1   X   X   1   1
",sin((((1**X)*(1/1))+((X-X)+(1-1)))),"[0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415]",1.378,True
78,"
sin_______________
                  \
             ______**______
            /              \
        ___*__            __*__
       /      \          /     \
      **       +        -       -
     /  \     / \      / \     / \
    1    X   X   X    X   X   X   X
",sin((((1**X)*(X+X))+((X-X)*(X-X)))),"[-0.9093, -0.9762, -1.0, -0.9796, -0.916, -0.8119, -0.672, -0.5024, -0.3106, -0.1051, 0.1051, 0.3106, 0.5024, 0.672, 0.8119, 0.916, 0.9796, 1.0, 0.9762, 0.9093]",1.427,True
79,"
cos__________
             \
       _______**_
      /          \
    log__        cos_
         \           \
          /          sin
         / \            \
        1   X            X
",cos((log((1/X))**cos(log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9405, 0.6625, 0.4803, 0.541, 0.6913, 0.8271, 0.9185, 0.9699, 0.9937, 1.0]",1.5105,True
80,"
                ______-_
               /        \
        ______*__       sin______
       /         \               \
   ___+__         +            ___**_
  /      \       / \          /      \
sin       *     X   X       log      sin
   \     / \                   \        \
    X   1   1                   X        1
",(((sin(X)+(1*1))*(X+X))-sin((log(X)**sin(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, np.float64(3.6829)]",1.523,True
81,"
   ___________**______________
  /                           \
cos_                     ______**_
    \                   /         \
    cos__            __*_         sin__
         \          /    \             \
          *        +     log            +
         / \      / \       \          / \
        X   1    X   X       1        1   X
",(cos(cos((X*1)))**(((X+X)*log(1))**log((1+X)))),"[0, np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0)]",1.5452,True
82,"
   ___________**______________
  /                           \
cos_                     ______**_
    \                   /         \
    cos__            __*_         log__
         \          /    \             \
          *        +     sin            +
         / \      / \       \          / \
        X   X    X   X       1        1   X
",(cos(cos((X*X)))**(((X+X)*log(1))**log((1+X)))),"[0, np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0)]",1.5452,True
83,"
sin_______________________
                          \
                 __________/_
                /            \
       ________+_            log__
      /          \                \
    tan__        log__             /
         \            \           / \
          **           /         X   1
         /  \         / \
        1    X       1   X
",sin(((tan((1**X))-log((1/X)))/log((X/1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4538, 0.1556, -0.1658, -0.5309, -0.884, -0.9614, -0.0376, 0.6403, -0.4222, 0]",1.6245,True
84,"
cos__________
             \
       _______+_
      /         \
    sin_        sin__
        \            \
        log           -
           \         / \
            X       X   1
",cos((sin(log(X))+sin((X*1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9898, 0.693, 0.7569, 0.8867, 0.9751, 0.9996, 0.966, 0.8889, 0.7844, 0.6664]",1.7262,True
85,"
   ________________+_
  /                  \
log______            cos_
         \               \
        __**_            sin_
       /     \               \
      -      log             log
     / \        \               \
    1   1        X               1
",(tan(((1-1)**log(X)))+cos(sin(log(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5574]",1.7346,True
86,"
             _______________*__________
            /                          \
   ________**______              _______-_
  /                \            /         \
cos__            ___-__       log__       cos__
     \          /      \           \           \
      **      tan       +           +           -
     /  \        \     / \         / \         / \
    1    X        1   1   1       1   1       1   1
",((cos((1**X))**(tan(1)-(1+1)))*(log((1+1))-cos((1-1)))),"[-0.403, -0.403, -0.403, -0.403, -0.403, -0.403, -0.403, -0.403, -0.403, -0.403, -0.403, -0.403, -0.403, -0.403, -0.403, -0.403, -0.403, -0.403, -0.403, -0.403]",1.7493,True
87,"
sin__________
             \
       _______*______
      /              \
    cos__           __**__
         \         /      \
          *       +        /
         / \     / \      / \
        1   1   X   X    1   X
",sin((sin((1*1))*((X+X)**(1/X)))),"[-0.4084, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0006, 0.0733, 0.3591, 0.6822, 0.8838, 0.9714, 0.9975, 0.9991, 0.9937]",,True
88,"
   _______________**_______________
  /                                \
log_                         _______/_______
    \                       /               \
    sin_                 __**_            ___+_
        \               /     \          /     \
        cos__          /      cos       **     log
             \        / \        \     /  \       \
              /      1   1        X   1    1       X
             / \
            X   X
",(log(sin(cos((X/X))))**(((1-1)**cos(X))/((1**1)+log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.906,True
89,"
sin__________
             \
       _______**_
      /          \
    cos_         cos_
        \            \
        tan          sin
           \            \
            X            X
",sin((cos(tan(X))**log(sin(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8437, 0.8541, 0.8678, 0.8825, 0.8975, 0.9125, 0.9281, 0.9458, 0.9708, 0.8605]",0.9322,True
90,"
sin__________
             \
       _______**_
      /          \
    cos_         tan
        \           \
        log          1
           \
            X
",sin((cos(log(X))**tan(1))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1037, 0.3753, 0.5788, 0.7051, 0.778, 0.8175, 0.8362, 0.8415]",0.9459,True
91,"
sin_
    \
    log_
        \
        cos_
            \
            cos_
                \
                log
                   \
                    X
",sin(sin(cos(cos(log(X))))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.504, 0.7319, 0.7356, 0.6859, 0.6259, 0.5733, 0.5342, 0.5091, 0.4959, 0.492]",1.2513,True
92,"
   ________________**_
  /                   \
tan______             tan______
         \                     \
        __**_                ___*_
       /     \              /     \
      /      sin          cos     log
     / \        \            \       \
    1   1        1            1       1
",(tan(((1/1)**sin(1)))**tan((cos(1)*log(1)))),"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.6105,True
93,"
sin_
    \
    log_
        \
        log__
             \
              /
             / \
            1   X
",sin(sin(log((1/X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1946, 0.8206, 0.8262, 0.7451, 0.6285, 0.4967, 0.362, 0.2321, 0.1108, 0.0]",1.6226,True
94,"
   ________________**_
  /                   \
tan______             tan_
         \                \
        __**_             cos_
       /     \                \
      /      sin              sin
     / \        \                \
    1   1        1                X
",(tan(((1/1)**sin(1)))**log(cos(sin(X)))),"[0.8354, 0.8597, 0.8847, 0.9093, 0.9325, 0.9533, 0.9711, 0.985, 0.9945, 0.9994, 0.9994, 0.9945, 0.985, 0.9711, 0.9533, 0.9325, 0.9093, 0.8847, 0.8597, 0.8354]",1.6349,True
95,"
                ______________+_______________
               /                              \
        ______/______                   _______+_
       /             \                 /         \
   ___*__           __+_           ___**__       sin_
  /      \         /    \         /       \          \
tan       /       -     tan     tan        *         log
   \     / \     / \       \       \      / \           \
    X   X   1   X   X       1       1    X   X           1
",(((tan(X)*(X/1))/((X/X)+tan(1)))+((tan(1)**(X*X))+sin(log(1)))),"[np.float64(2.1664), np.float64(1.8618), np.float64(1.6292), np.float64(1.4487), np.float64(1.3081), np.float64(1.1995), np.float64(1.1176), np.float64(1.0589), np.float64(1.0209), np.float64(1.0023), np.float64(1.0023), np.float64(1.0209), np.float64(1.0589), np.float64(1.1176), np.float64(1.1995), np.float64(1.3081), np.float64(1.4487), np.float64(1.6292), np.float64(1.8618), np.float64(2.1664)]",1.7113,True
96,"
   ___**_
  /      \
sin      cos
   \        \
    X        X
",(sin(X)**tan(X)),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8563, 0.7449, 0.6957, 0.6742, 0.6688, 0.6742, 0.6878, 0.708, 0.7337, 0.7643]",1.7606,True
97,"
sin__
     \
      +
     / \
    X   X
",sin((X-X)),"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.8343,True
98,"
   _______________*______________
  /                              \
tan______                   ______*_
         \                 /        \
       ___*_           ___+__       log_
      /     \         /      \          \
    cos     log     cos       *         tan
       \       \       \     / \           \
        1       1       1   X   X           X
",(tan((cos(1)*log(1)))*((cos(1)+(X**X))*log(tan(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",1.8343,True
99,"
   ___________+______________
  /                          \
log_                    ______**_
    \                  /         \
    tan__          ___-_         cos__
         \        /     \             \
          -     log     tan            /
         / \       \       \          / \
        1   X       1       1        X   X
",(log(tan((1-X)))+((log(1)-tan(1))**cos((X/X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.8343,True
