,tree,expresion,y_predict,mse,isValida
115,"
sin_
    \
    cos________
               \
           _____*_
          /       \
        cos_      cos
            \        \
            199       X
",sin(cos((cos(199)*cos(X)))),"[0.8236, 0.8265, 0.8293, 0.8318, 0.8341, 0.8361, 0.8378, 0.8392, 0.8402, 0.841, 0.8414, 0.8415, 0.8412, 0.8406, 0.8396, 0.8383, 0.8368, 0.8349, 0.8327, 0.8303, 0.8276, 0.8248, 0.8217, 0.8185, 0.8152, 0.8119, 0.8084, 0.805, 0.8017, 0.7984, 0.7952, 0.7922, 0.7894, 0.7868, 0.7845, 0.7825, 0.7808, 0.7795, 0.7785, 0.7778, 0.7776, 0.7777, 0.7783, 0.7792, 0.7804, 0.782, 0.784, 0.7862, 0.7887, 0.7915, 0.7944, 0.7975, 0.8008, 0.8041, 0.8075, 0.811, 0.8143, 0.8177, 0.8209, 0.824, 0.8269, 0.8296, 0.8321, 0.8343, 0.8363, 0.838, 0.8393, 0.8404, 0.8411, 0.8414, 0.8414, 0.8411, 0.8405, 0.8395, 0.8382, 0.8365, 0.8346, 0.8324, 0.83, 0.8273, 0.8244, 0.8213, 0.8181, 0.8148, 0.8114, 0.808, 0.8046, 0.8012, 0.798, 0.7948, 0.7918, 0.789, 0.7865, 0.7842, 0.7823, 0.7806, 0.7793, 0.7784, 0.7778, 0.7776]",1.3462,True
116,"
sin__________
             \
       _______+_
      /         \
    sin_        sin_
        \           \
        cos         cos
           \           \
            X           X
",sin((sin(cos(X))+sin(cos(X)))),"[0.8567, 0.8131, 0.7615, 0.7015, 0.633, 0.5561, 0.4714, 0.3797, 0.2819, 0.1795, 0.0742, -0.0324, -0.1385, -0.2422, -0.342, -0.4362, -0.5238, -0.6038, -0.6756, -0.739, -0.7938, -0.8405, -0.8795, -0.9113, -0.9368, -0.9566, -0.9716, -0.9826, -0.9903, -0.9953, -0.9983, -0.9997, -1.0, -0.9995, -0.9986, -0.9975, -0.9963, -0.9953, -0.9945, -0.9939, -0.9937, -0.9938, -0.9943, -0.9951, -0.9961, -0.9972, -0.9983, -0.9993, -0.9999, -0.9999, -0.9988, -0.9963, -0.9919, -0.9849, -0.9749, -0.961, -0.9425, -0.9185, -0.8884, -0.8514, -0.8068, -0.7541, -0.693, -0.6234, -0.5455, -0.4598, -0.3672, -0.2688, -0.1659, -0.0603, 0.0464, 0.1522, 0.2555, 0.3546, 0.4481, 0.5347, 0.6137, 0.6844, 0.7466, 0.8004, 0.846, 0.884, 0.915, 0.9397, 0.9588, 0.9733, 0.9838, 0.9911, 0.9958, 0.9985, 0.9998, 1.0, 0.9994, 0.9985, 0.9973, 0.9962, 0.9952, 0.9944, 0.9939, 0.9937]",1.3532,True
117,"
cos_
    \
    sin_
        \
        sin__
             \
              +
             / \
            X   X
",cos(sin(sin((X+X)))),"[0.7045, 0.7264, 0.7533, 0.7848, 0.82, 0.8574, 0.8951, 0.9305, 0.9611, 0.984, 0.9973, 0.9995, 0.9905, 0.9711, 0.9432, 0.9094, 0.8723, 0.8345, 0.7982, 0.7651, 0.7364, 0.7125, 0.6937, 0.6799, 0.671, 0.6668, 0.6672, 0.6722, 0.6819, 0.6966, 0.7163, 0.741, 0.7706, 0.8043, 0.841, 0.8788, 0.9156, 0.9486, 0.9751, 0.9928, 0.9999, 0.9957, 0.9807, 0.9562, 0.9247, 0.8886, 0.8508, 0.8137, 0.779, 0.7483, 0.7223, 0.7012, 0.6853, 0.6743, 0.668, 0.6664, 0.6694, 0.6771, 0.6896, 0.7071, 0.7297, 0.7572, 0.7892, 0.8248, 0.8623, 0.8999, 0.9349, 0.9645, 0.9863, 0.9982, 0.9989, 0.9885, 0.9679, 0.9391, 0.9047, 0.8673, 0.8296, 0.7937, 0.7611, 0.733, 0.7097, 0.6916, 0.6784, 0.6702, 0.6666, 0.6675, 0.6732, 0.6836, 0.6989, 0.7192, 0.7446, 0.7748, 0.809, 0.8459, 0.8837, 0.9201, 0.9525, 0.978, 0.9944, 1.0]",1.3613,True
118,"
cos_
    \
    sin_
        \
        sin___
              \
              _+
             /  \
            93   X
",cos(sin(sin((93+X)))),"[0.9707, 0.9816, 0.9902, 0.9962, 0.9994, 0.9998, 0.9974, 0.9922, 0.9843, 0.974, 0.9615, 0.9471, 0.9311, 0.9139, 0.8957, 0.877, 0.8581, 0.8392, 0.8206, 0.8026, 0.7854, 0.7691, 0.7538, 0.7397, 0.7268, 0.7152, 0.7048, 0.6958, 0.6879, 0.6813, 0.676, 0.6718, 0.6688, 0.667, 0.6664, 0.6669, 0.6685, 0.6713, 0.6753, 0.6804, 0.6868, 0.6945, 0.7033, 0.7135, 0.725, 0.7376, 0.7516, 0.7666, 0.7828, 0.7999, 0.8178, 0.8362, 0.8551, 0.8741, 0.8928, 0.9111, 0.9285, 0.9447, 0.9594, 0.9722, 0.9829, 0.9911, 0.9968, 0.9996, 0.9997, 0.9969, 0.9913, 0.9831, 0.9725, 0.9597, 0.9451, 0.9289, 0.9115, 0.8933, 0.8745, 0.8556, 0.8367, 0.8182, 0.8003, 0.7832, 0.767, 0.7519, 0.738, 0.7253, 0.7138, 0.7036, 0.6947, 0.687, 0.6806, 0.6754, 0.6714, 0.6685, 0.6669, 0.6664, 0.667, 0.6688, 0.6717, 0.6759, 0.6812, 0.6877]",1.3699,True
119,"
sin_
    \
    cos______
             \
           ___/__
          /      \
        sin       +
           \     / \
            X   X   97
",sin(cos((sin(X)/(X+97)))),"[0.8415, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8414, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415]",1.4009,True
120,"
sin_
    \
    cos_
        \
        sin__
             \
              -
             / \
            X   X
",sin(cos(sin((X-X)))),"[0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415, 0.8415]",1.4009,True
121,"
cos_
    \
    cos______
             \
           ___/___
          /       \
        cos       _/
           \     /  \
            X   41   66
",cos(cos((cos(X)/(41/66)))),"[0.7991, 0.7652, 0.7307, 0.6964, 0.6633, 0.6324, 0.6047, 0.5811, 0.5624, 0.5492, 0.5418, 0.5406, 0.5456, 0.5565, 0.5732, 0.595, 0.6211, 0.6508, 0.6832, 0.7171, 0.7517, 0.786, 0.819, 0.85, 0.8784, 0.9039, 0.926, 0.9448, 0.9603, 0.9726, 0.9821, 0.9891, 0.994, 0.9971, 0.9989, 0.9998, 1.0, 0.9999, 0.9996, 0.9994, 0.9992, 0.9993, 0.9995, 0.9998, 1.0, 0.9999, 0.9992, 0.9977, 0.9949, 0.9906, 0.9842, 0.9754, 0.9638, 0.9492, 0.9313, 0.91, 0.8854, 0.8577, 0.8273, 0.7947, 0.7607, 0.7262, 0.6919, 0.6591, 0.6286, 0.6014, 0.5784, 0.5604, 0.5479, 0.5413, 0.5409, 0.5467, 0.5584, 0.5758, 0.5981, 0.6248, 0.6549, 0.6876, 0.7217, 0.7562, 0.7904, 0.8232, 0.8539, 0.8819, 0.907, 0.9287, 0.947, 0.9621, 0.974, 0.9832, 0.9898, 0.9945, 0.9974, 0.9991, 0.9998, 1.0, 0.9998, 0.9996, 0.9993, 0.9992]",1.4123,True
122,"
   _________________-_
  /                   \
sin________           sin_
           \              \
          __+_            sin_
         /    \               \
       _/     sin             sin_
      /  \       \                \
    156   X       X               100
",(sin(((156/X)+sin(X)))-sin(sin(sin(100)))),"[0.2303, -0.5002, 0.006, 0.1708, -0.1698, -0.5338, 0.2215, 1.4597, 0.1139, 0.0462, 1.2828, -0.4775, 1.4277, -0.4474, 1.2053, 0.1257, 0.1836, 1.3372, -0.4614, 0.6418, 1.2746, -0.3666, 0.1491, 1.456, 0.5074, -0.5337, 0.4148, 1.4544, 0.7765, -0.3952, -0.2526, 0.9013, 1.4626, 0.7834, -0.2502, -0.486, 0.2528, 1.1804, 1.4459, 0.8772, -0.0059, -0.5153, -0.32, 0.3942, 1.1369, 1.4648, 1.2266, 0.5927, -0.0891, -0.4928, -0.4597, -0.0378, 0.5742, 1.1304, 1.4366, 1.4091, 1.0828, 0.5797, 0.0573, -0.3419, -0.526, -0.4678, -0.1999, 0.2029, 0.648, 1.0464, 1.3298, 1.4593, 1.4268, 1.2508, 0.9686, 0.6275, 0.2759, -0.0431, -0.2961, -0.4619, -0.5314, -0.5065, -0.3978, -0.2216, 0.0022, 0.2528, 0.5103, 0.7573, 0.9794, 1.1659, 1.3098, 1.4073, 1.4578, 1.463, 1.4266, 1.3535, 1.2495, 1.121, 0.9742, 0.8154, 0.6503, 0.4841, 0.3215, 0.1663]",1.4247,True
123,"
cos_
    \
    sin_
        \
        sin_
            \
            cos
               \
                X
",cos(sin(sin(cos(X)))),"[0.8814, 0.8973, 0.9133, 0.929, 0.9441, 0.9581, 0.9706, 0.9813, 0.9899, 0.9959, 0.9993, 0.9999, 0.9976, 0.9926, 0.985, 0.9751, 0.9632, 0.9497, 0.935, 0.9195, 0.9036, 0.8876, 0.8718, 0.8565, 0.8418, 0.828, 0.8151, 0.8032, 0.7923, 0.7825, 0.7737, 0.7659, 0.7591, 0.7532, 0.7482, 0.7441, 0.7407, 0.7381, 0.7363, 0.7351, 0.7347, 0.7349, 0.7359, 0.7376, 0.74, 0.7431, 0.7471, 0.7518, 0.7575, 0.7641, 0.7716, 0.7801, 0.7897, 0.8003, 0.8119, 0.8245, 0.8381, 0.8526, 0.8678, 0.8835, 0.8994, 0.9154, 0.931, 0.946, 0.9598, 0.9721, 0.9826, 0.9908, 0.9965, 0.9995, 0.9997, 0.9971, 0.9917, 0.9838, 0.9736, 0.9615, 0.9478, 0.933, 0.9175, 0.9015, 0.8855, 0.8698, 0.8545, 0.84, 0.8263, 0.8135, 0.8017, 0.791, 0.7813, 0.7726, 0.765, 0.7583, 0.7525, 0.7476, 0.7436, 0.7403, 0.7378, 0.7361, 0.735, 0.7347]",1.4268,True
124,"
cos_
    \
    sin_______
              \
           ____*___
          /        \
        cos        _/
           \      /  \
            26   25   X
",cos(sin((cos(26)*(25/X)))),"[0.9011, 0.9404, 0.6304, 0.5563, 0.7712, 0.9803, 0.9521, 0.7573, 0.5872, 0.5424, 0.6213, 0.7692, 0.9127, 0.9924, 0.9861, 0.9098, 0.7992, 0.6892, 0.6035, 0.5533, 0.5407, 0.5618, 0.6096, 0.6754, 0.75, 0.8243, 0.891, 0.9441, 0.9801, 0.9979, 0.9979, 0.9822, 0.9538, 0.916, 0.8721, 0.8253, 0.7781, 0.7326, 0.6905, 0.6528, 0.6203, 0.5933, 0.572, 0.5564, 0.5462, 0.5411, 0.5407, 0.5447, 0.5526, 0.5639, 0.5782, 0.595, 0.614, 0.6346, 0.6565, 0.6793, 0.7027, 0.7264, 0.75, 0.7734, 0.7962, 0.8183, 0.8395, 0.8596, 0.8785, 0.8962, 0.9126, 0.9275, 0.941, 0.9531, 0.9637, 0.9729, 0.9807, 0.987, 0.9921, 0.9958, 0.9984, 0.9997, 1.0, 0.9992, 0.9974, 0.9947, 0.9912, 0.9869, 0.9819, 0.9762, 0.97, 0.9632, 0.956, 0.9484, 0.9403, 0.932, 0.9234, 0.9146, 0.9056, 0.8964, 0.8871, 0.8778, 0.8684, 0.8589]",1.4401,True
125,"
cos__________
             \
       _______-_______
      /               \
    cos__            __+_
         \          /    \
          /       _/     sin
         / \     /  \       \
        X   X   10   X       X
",cos((cos((X/X))-((10/X)+sin(X)))),"[-0.6399, -0.9221, -0.9994, -0.9097, -0.7057, -0.4382, -0.1486, 0.1329, 0.3862, 0.5996, 0.7673, 0.8881, 0.9637, 0.9973, 0.9934, 0.9566, 0.892, 0.8043, 0.6982, 0.5779, 0.4473, 0.3102, 0.1697, 0.0289, -0.1096, -0.2435, -0.3705, -0.4891, -0.5975, -0.6945, -0.7791, -0.8506, -0.9083, -0.9519, -0.9815, -0.9972, -0.9992, -0.9882, -0.9649, -0.9301, -0.8848, -0.8301, -0.7672, -0.6972, -0.6215, -0.5412, -0.4576, -0.3718, -0.285, -0.1981, -0.1121, -0.0278, 0.054, 0.1327, 0.2078, 0.2789, 0.3458, 0.4082, 0.466, 0.5191, 0.5677, 0.6119, 0.6517, 0.6874, 0.7191, 0.7472, 0.7718, 0.7933, 0.8118, 0.8276, 0.841, 0.8521, 0.8612, 0.8683, 0.8736, 0.8773, 0.8795, 0.8801, 0.8793, 0.8771, 0.8734, 0.8683, 0.8618, 0.8537, 0.8441, 0.8329, 0.82, 0.8054, 0.7891, 0.7711, 0.7512, 0.7295, 0.706, 0.6808, 0.6538, 0.6252, 0.5951, 0.5635, 0.5306, 0.4965]",1.4833,True
126,"
   __________________-__________
  /                             \
cos_______                _______-______
          \              /              \
        ___-__         sin__          ___-_
       /      \             \        /     \
      *        /_            /     cos     cos
     / \      /  \          / \       \       \
    X   95   X   131       X   X       X       X
",(cos(((X*95)-(X/131)))-(sin((X/X))-(cos(X)-cos(X)))),"[-0.1061, 0.0504, -0.9536, -1.8117, -1.4073, -0.2667, 0.1261, -0.7402, -1.7382, -1.5694, -0.4534, 0.1577, -0.5313, -1.6239, -1.6983, -0.6578, 0.1437, -0.3367, -1.4739, -1.7882, -0.8706, 0.0849, -0.165, -1.2951, -1.835, -1.0821, -0.0161, -0.0241, -1.0957, -1.8365, -1.2826, -0.1547, 0.0795, -0.8847, -1.7927, -1.463, -0.3246, 0.1412, -0.6717, -1.7055, -1.6151, -0.518, 0.1581, -0.4664, -1.579, -1.7319, -0.7262, 0.1295, -0.2782, -1.4189, -1.8082, -0.9396, 0.0567, -0.1157, -1.2325, -1.8405, -1.1486, -0.0571, 0.0138, -1.0282, -1.8272, -1.3435, -0.2066, 0.1043, -0.8155, -1.7691, -1.5156, -0.385, 0.1517, -0.604, -1.6686, -1.657, -0.5842, 0.1539, -0.4032, -1.5306, -1.7612, -0.7951, 0.1107, -0.2225, -1.3611, -1.8236, -1.0082, 0.0242, -0.0699, -1.1679, -1.8412, -1.2136, -0.1018, 0.0475, -0.9599, -1.8132, -1.4021, -0.2615, 0.1245, -0.7465, -1.741, -1.5651, -0.4476, 0.1574]",1.5632,True
127,"
cos____________________
                       \
              __________/________
             /                   \
        ____+____            _____*__
       /         \          /        \
      +_         _+_      sin_        -
     /  \       /   \         \      / \
    X   109   187   114       168   X   75
",cos((((X+109)+(187+114))/(sin(168)*(X-75)))),"[0.7561, 0.7592, 0.7623, 0.7654, 0.7685, 0.7715, 0.7745, 0.7775, 0.7806, 0.7835, 0.7865, 0.7895, 0.7924, 0.7954, 0.7983, 0.8012, 0.8041, 0.807, 0.8098, 0.8127, 0.8155, 0.8183, 0.8211, 0.8239, 0.8267, 0.8294, 0.8322, 0.8349, 0.8376, 0.8403, 0.843, 0.8456, 0.8482, 0.8509, 0.8535, 0.8561, 0.8586, 0.8612, 0.8637, 0.8662, 0.8687, 0.8712, 0.8737, 0.8761, 0.8785, 0.8809, 0.8833, 0.8857, 0.888, 0.8904, 0.8927, 0.895, 0.8972, 0.8995, 0.9017, 0.9039, 0.9061, 0.9083, 0.9104, 0.9126, 0.9147, 0.9167, 0.9188, 0.9208, 0.9229, 0.9249, 0.9268, 0.9288, 0.9307, 0.9326, 0.9345, 0.9364, 0.9382, 0.94, 0.9418, 0.9436, 0.9453, 0.947, 0.9487, 0.9504, 0.952, 0.9537, 0.9553, 0.9568, 0.9584, 0.9599, 0.9614, 0.9629, 0.9643, 0.9657, 0.9671, 0.9685, 0.9698, 0.9711, 0.9724, 0.9737, 0.9749, 0.9761, 0.9773, 0.9784]",1.5685,True
128,"
                  __________/_
                 /            \
          ______*_            cos_________
         /        \                       \
   _____*_        sin__                ____*_
  /       \            \              /      \
sin_      sin           *           _*_      sin
    \        \         / \         /   \        \
    185       X       6   X       19   141       X
",(((sin(185)*sin(X))*sin((6*X)))/cos(((19*141)*sin(X)))),"[-0.3946, -0.012, -0.5314, 0.2278, -0.2913, 0.6696, 0.3581, 0.4071, 0.2651, -0.2623, 0.088, 0.0791, 0.2516, -0.4201, -3.0701, -0.7633, 0.3917, 0.2987, 0.2929, -0.3999, -0.0638, -0.0469, 0.1804, -0.9837, -0.3886, 0.274, 0.2785, 0.2268, 0.2209, -0.1176, -0.0194, 0.0523, 4.7908, 0.1508, -0.1038, 0.3897, -0.5486, -0.0592, 0.0349, 0.0305, -0.0001, -0.0296, 0.02, -0.043, 0.0772, 0.0943, 0.1423, -0.218, -0.1529, 0.0737, -0.007, -0.1513, -0.1812, -0.3284, -0.2349, 0.2734, -0.2561, 0.2232, -0.6571, -0.0957, -0.024, 0.1522, -0.2558, 0.2847, 1.2799, -1.552, 0.7442, 0.3318, -0.2161, -0.1507, -0.6726, 0.2196, 1.1992, 2.9849, -0.3336, -0.3611, -0.2896, -6.8952, 0.1598, -0.0374, -0.0602, 0.1582, -0.2572, 0.2855, -0.248, 2.2679, 0.2878, -1.7902, -0.1363, -0.0138, 0.0412, -0.0828, -0.1213, 0.3435, -0.103, -0.1541, 0.0461, -0.0251, -0.1319, 0.0]",1.5717,True
129,"
   __________________-_
  /                    \
sin_______             sin_______
          \                      \
        ___+___                 __*__
       /       \               /     \
      *        _+            _/       +_
     / \      /  \          /  \     /  \
    X   18   25   78       89   X   X   138
",(sin(((X*18)+(25+78)))-sin(((89/X)*(X+138)))),"[1.5567, 1.2401, -1.0048, -1.7723, -1.0063, -0.78, 1.8146, -0.0913, -0.2664, 0.1531, 0.0171, 0.359, 1.5001, -0.0001, 0.58, 0.5264, -0.4316, -1.2903, -0.8624, 1.8463, 1.8896, 0.6873, -1.654, 0.0113, -1.422, 1.1752, 1.5645, 0.6398, 0.4957, -1.229, 0.1374, 0.5662, 0.299, 0.2082, 1.2399, 0.3475, -1.8701, -1.4014, 1.4091, 1.3651, 1.7131, -1.0573, -1.8922, -1.1176, -0.1209, 1.5909, 1.1741, -0.4203, -0.638, -0.458, -0.8405, -0.2453, 1.1143, 1.7675, 0.9138, -0.3253, -1.904, 0.7901, 0.6422, 0.1746, -0.3257, -0.3046, -0.1584, -1.6072, 0.967, 1.4691, 0.3714, -0.6665, -1.0737, -0.1419, 0.1051, -0.1888, 1.8272, 0.1441, -1.1934, -0.5292, 0.2519, 1.1822, 1.8491, 1.2718, -0.6838, -1.2709, 0.0286, -1.2745, 1.5242, 0.0008, 1.2182, 0.1128, -1.8385, -1.5534, -0.0243, 1.1773, 1.2821, 0.297, -1.1438, -1.9531, -0.959, 1.3206, 1.3867, -0.3679]",1.65,True
130,"
cos_
    \
    sin_______
              \
           ____*_
          /      \
        cos      cos
           \        \
            85       61
",cos(sin((cos(85)*cos(61)))),"[0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686, 0.9686]",1.6545,True
131,"
sin________________
                   \
              ______/________
             /               \
        ____-__             __*__
       /       \           /     \
      /_        *        _-       /_
     /  \      / \      /  \     /  \
    X   153   X   X   125   X   X   149
",sin((((X/153)-(X*X))/((125-X)*(X/149)))),"[-0.9298, -0.9516, -0.9695, -0.9833, -0.993, -0.9986, -0.9999, -0.9971, -0.99, -0.9787, -0.9632, -0.9436, -0.92, -0.8925, -0.8611, -0.826, -0.7873, -0.7452, -0.6999, -0.6515, -0.6003, -0.5464, -0.4901, -0.4316, -0.3712, -0.3091, -0.2457, -0.1811, -0.1156, -0.0496, 0.0167, 0.083, 0.1489, 0.2143, 0.2788, 0.3421, 0.4039, 0.464, 0.5221, 0.5779, 0.6311, 0.6816, 0.7291, 0.7733, 0.8141, 0.8512, 0.8846, 0.9139, 0.9392, 0.9602, 0.9768, 0.9891, 0.9968, 0.9999, 0.9985, 0.9925, 0.9819, 0.9668, 0.9472, 0.9232, 0.895, 0.8625, 0.826, 0.7856, 0.7416, 0.694, 0.6431, 0.5892, 0.5325, 0.4732, 0.4116, 0.348, 0.2827, 0.2161, 0.1483, 0.0798, 0.0108, -0.0583, -0.1272, -0.1955, -0.2629, -0.3291, -0.3939, -0.4567, -0.5174, -0.5757, -0.6312, -0.6837, -0.733, -0.7787, -0.8206, -0.8585, -0.8923, -0.9218, -0.9467, -0.967, -0.9825, -0.9931, -0.9989, -0.9997]",1.6678,True
132,"
cos_
    \
    sin_______
              \
           ____*_
          /      \
        cos      cos
           \        \
            27       X
",cos(sin((cos(27)*cos(X)))),"[0.9877, 0.9896, 0.9915, 0.9932, 0.9948, 0.9962, 0.9974, 0.9984, 0.9991, 0.9997, 0.9999, 1.0, 0.9998, 0.9994, 0.9987, 0.9978, 0.9967, 0.9954, 0.9939, 0.9922, 0.9904, 0.9885, 0.9864, 0.9843, 0.9821, 0.9799, 0.9778, 0.9756, 0.9735, 0.9714, 0.9694, 0.9676, 0.9659, 0.9643, 0.9629, 0.9617, 0.9607, 0.9599, 0.9593, 0.959, 0.9588, 0.9589, 0.9592, 0.9597, 0.9605, 0.9614, 0.9626, 0.9639, 0.9655, 0.9671, 0.9689, 0.9709, 0.9729, 0.975, 0.9772, 0.9794, 0.9816, 0.9837, 0.9859, 0.9879, 0.9899, 0.9917, 0.9935, 0.995, 0.9964, 0.9975, 0.9985, 0.9992, 0.9997, 1.0, 1.0, 0.9998, 0.9993, 0.9986, 0.9977, 0.9965, 0.9952, 0.9937, 0.992, 0.9901, 0.9882, 0.9861, 0.984, 0.9819, 0.9797, 0.9775, 0.9753, 0.9732, 0.9711, 0.9692, 0.9674, 0.9657, 0.9641, 0.9628, 0.9616, 0.9606, 0.9598, 0.9593, 0.9589, 0.9588]",1.6796,True
133,"
   ____________________/_
  /                      \
cos__________            cos_
             \               \
          ____-___           cos__
         /        \               \
       _*_        _/               -
      /   \      /  \             / \
    158   108   54   X           X   45
",(cos(((158*108)-(54/X)))/cos(cos((X-45)))),"[0.2828, -0.981, 1.733, -1.5484, -0.1418, 1.7223, -0.6371, -1.559, 0.4783, 1.5922, 0.3277, -1.2398, -1.2709, -0.0372, 1.105, 1.2614, 0.5142, -0.4822, -1.1067, -1.1053, -0.5936, 0.1205, 0.7278, 1.0348, 0.9928, 0.6685, 0.1898, -0.3059, -0.7069, -0.9447, -0.9952, -0.8718, -0.6128, -0.2694, 0.1046, 0.4607, 0.7598, 0.9748, 1.0905, 1.1025, 1.0157, 0.8416, 0.5969, 0.3013, -0.0244, -0.3592, -0.6833, -0.9789, -1.2306, -1.4261, -1.5567, -1.6169, -1.6049, -1.5226, -1.3751, -1.1706, -0.9199, -0.6355, -0.3308, -0.0198, 0.2847, 0.5707, 0.8288, 1.0516, 1.2342, 1.3746, 1.4726, 1.53, 1.55, 1.5368, 1.4949, 1.4294, 1.3448, 1.2457, 1.136, 1.0192, 0.8983, 0.7757, 0.6533, 0.5326, 0.4149, 0.3007, 0.1908, 0.0853, -0.0156, -0.1119, -0.2038, -0.2914, -0.375, -0.4549, -0.5314, -0.6047, -0.6751, -0.7429, -0.8083, -0.8715, -0.9326, -0.9917, -1.0488, -1.1039]",1.6965,True
134,"
cos_
    \
    sin______
             \
            __*_
           /    \
          -     cos_
         / \        \
        X   X       178
",cos(sin(((X-X)*cos(178)))),"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.7221,True
